Species	1-93	94-313	314-597	598-748	749-986	987-1178	1179-1642	1643-1728	1729-1851	1852-2017	2018-2192	2193-2519	2520-2685	2686-2829	2830-3076	3077-3286	3287-3572	3573-3954	3955-4196	4197-4292	4293-4596	4597-4807	4808-5050	5051-5787	5788-5982	5983-6149	6150-6422	6423-6503	6504-6734	6735-6878	6879-7088	7089-7217	7218-7494	7495-7597	7598-7783	7784-7977	7978-8273	8274-8474	8475-8742	8743-8869	8870-9027	9028-9235	9236-9394	9395-9482	9483-9647	9648-9915	9916-10100	10101-10401	10402-10616	10617-10818	10819-11004	11005-11152	11153-11400	11401-11690	11691-11938	11939-12223	12224-12362	12363-12562	12563-12711	12712-12806	12807-12967	12968-13229	13230-13422	13423-13639	13640-13858	13859-14059	14060-14168	14169-14516	14517-14687	14688-15080	15081-15362	15363-15684	15685-15957	15958-16285	16286-16588	16589-16846	16847-17023	17024-17295	17296-17399	17400-17520	17521-17732	17733-17811	17812-17983	17984-18130	18131-18248	18249-18509	18510-18771	18772-18907	18908-18985	18986-19140	19141-19287	19288-19433	19434-19600	19601-19702	19703-19892	19893-20183	20184-20362	20363-20551	20552-20706	20707-21229	21230-21627	21628-21771	21772-22083	22084-22319	22320-22536	22537-22805	22806-22917	22918-23296	23297-23358	23359-23753	23754-24009	24010-24610	24611-24766	24767-24924	24925-25021	25022-25240	25241-25443	25444-25628	25629-25711	25712-25913	25914-26109	26110-26222	26223-26351	26352-26650	26651-27029	27030-27151	27152-27382	27383-27550	27551-28094	28095-28345	28346-28473	28474-28689	28690-28874	28875-29195	29196-29321	29322-29638	29639-29763	29764-30048	30049-30291	30292-30461	30462-30796	30797-31008	31009-31133	31134-31349	31350-31841	31842-32009	32010-32123	32124-32429	32430-32623	32624-32869	32870-33199	33200-33456	33457-33608	33609-33733	33734-34051	34052-34239	34240-34332	34333-34568	34569-34718	34719-34837	34838-34972	34973-35163	35164-35382	35383-35647	35648-35821	35822-36068	36069-36222	36223-36397	36398-36701	36702-36854	36855-37039	37040-37282	37283-37479	37480-37691	37692-37957	37958-38158	38159-38366	38367-38468	38469-38688	38689-38789	38790-38988	38989-39142	39143-39246	39247-39401	39402-39554	39555-39825	39826-39943	39944-40181	40182-40449	40450-40851	40852-40992	40993-41143	41144-41475	41476-41757	41758-42108	42109-42370	42371-42578	42579-42752	42753-42878	42879-43172	43173-43342	43343-43624	43625-43842	43843-44023	44024-44198	44199-44339	44340-44456	44457-44768	44769-44948	44949-45132	45133-45242	45243-45418	45419-45498	45499-45773	45774-46018	46019-46210	46211-46430	46431-46804	46805-47102	47103-47285	47286-47481	47482-47791	47792-47931	47932-48014	48015-48202	48203-48330	48331-48532	48533-49255	49256-49521	49522-49670	49671-49998	49999-50136	50137-50363	50364-50476	50477-50706	50707-50874	50875-51194	51195-51412	51413-51633	51634-51824	51825-51912	51913-52077	52078-52290	52291-52445	52446-52533	52534-52717	52718-53015	53016-53232	53233-53479	53480-53576	53577-53704	53705-53814	53815-53961	53962-54208	54209-54413	54414-54629	54630-54774	54775-54909	54910-55191	55192-55327	55328-55511	55512-55664	55665-55920	55921-56119	56120-56262	56263-56425	56426-56579	56580-56964	56965-57269	57270-57400	57401-57613	57614-57875	57876-58061	58062-58196	58197-58350	58351-58608	58609-58948	58949-59060	59061-59209	59210-59470	59471-59655	59656-59881	59882-60008	60009-60081	60082-60329	60330-60536	60537-61003	61004-61181	61182-61463	61464-61607	61608-61817	61818-62083	62084-62337	62338-62573	62574-62799	62800-63757	63758-64022	64023-64234	64235-64403	64404-64586	64587-64803	64804-65038	65039-65211	65212-65326	65327-65614	65615-65823	65824-65972	65973-66284	66285-66664	66665-66840	66841-66948	66949-67089	67090-67464	67465-67646	67647-67912	67913-68127	68128-68305	68306-68592	68593-68852	68853-69010	69011-69294	69295-69522	69523-69648	69649-69898	69899-70052	70053-70287	70288-70405	70406-70495	70496-70701	70702-70785	70786-70982	70983-71228	71229-71477	71478-71633	71634-72078	72079-72230	72231-72388	72389-72606	72607-72978	72979-73107	73108-73508	73509-73862	73863-74083	74084-74297	74298-74638	74639-74778	74779-74939	74940-75164	75165-75435	75436-75783	75784-76021	76022-76190	76191-76566	76567-76758	76759-76889	76890-77153	77154-77331	77332-77741	77742-77881	77882-78153	78154-78318	78319-78576	78577-78804	78805-79054	79055-79182	79183-79300	79301-79470	79471-79617	79618-79850	79851-80194	80195-80345	80346-80685	80686-80925	80926-81135	81136-81302	81303-81552	81553-81759	81760-81982	81983-82171	82172-82398	82399-82517	82518-82683	82684-82841	82842-83076	83077-83325	83326-83612	83613-83757	83758-83940	83941-84275	84276-84396	84397-84587	84588-84820	84821-85166	85167-85572	85573-85788	85789-85918	85919-86162	86163-86399	86400-86639	86640-86881	86882-87046	87047-87303	87304-87533	87534-87786	87787-87976	87977-88384
Lubomirskia_baicalensis	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	97	0	0	0	0	0	0	0	0	0	0	0	90	0	96	0	0	85	0	0	88	0	0	0	45	63	0	0	0	0	0	0	0	0	77	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	96	24	0	0	100	0	0	0	0	88	91	50	57	0	94	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	82	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	88	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	57	0	88	0	0	0	0	92	94	0	0	0	0	0	0	0	54	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	79	88	0	0	0	0	0	0	0	55	71	0	0	56	62	0	0	0	0	0	0	0	0	0	0	98	95	0	0	91	0	46	0	0	0	96	0	0	0	91	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	79	0	91	0	0	0	0	96	0	0	0	0	0	0	94	0	0	0	0	23	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	83	0	0	0	0	0	0	0	96	0	0	0	0	0	16	0	79	0	83	0	65	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichoplax_adhaerens	100	0	93	89	85	0	94	91	100	100	80	95	84	97	96	100	91	89	94	98	86	89	94	98	86	96	95	99	93	87	92	95	91	93	93	98	93	100	96	99	87	90	97	90	76	0	98	96	95	94	93	87	96	96	94	93	83	84	82	93	95	94	0	89	93	77	93	95	100	96	93	87	85	83	93	94	67	92	98	88	0	95	81	96	99	85	99	90	0	82	97	86	86	96	99	94	93	95	96	99	0	92	0	90	99	96	98	80	0	95	69	95	0	89	59	91	97	85	99	0	96	98	93	95	93	0	89	93	96	89	97	94	93	99	0	95	91	99	86	83	94	90	94	91	92	80	0	99	97	94	97	92	87	50	62	92	91	92	0	92	96	72	95	97	85	97	0	70	88	80	78	96	86	95	93	96	70	98	86	98	81	97	82	93	97	92	87	91	96	97	96	94	98	92	96	92	96	95	88	86	89	89	89	77	87	100	87	99	89	95	99	90	94	96	87	98	97	94	88	94	95	92	95	85	88	95	91	80	90	96	97	83	97	100	91	88	93	88	88	95	99	90	97	92	86	78	81	99	0	93	85	96	98	93	95	93	75	95	87	88	100	70	98	99	66	95	93	93	96	87	93	92	96	97	95	89	95	99	70	71	0	93	90	96	94	80	98	92	93	89	0	86	93	92	94	93	96	0	91	94	91	76	96	92	92	92	92	83	0	73	97	93	94	92	99	96	99	98	90	92	95	86	95	86	0	98	0	95	87	95	90	93	97	89	98	100	93	98	99	0	95	95	38	86	88	99	87	0	93	94	93	93	94	0	0	97	95	97	0	98	97	89	85	96	98	83	95	85	99	98	79	91	95	97	57	66	93	92	88	89	97	91	84	0	96	87	97	82	77	86	97	97	93	96	97	90	87	89	88	94	88	89	91	92	94	93
Cyanea_capillata	100	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	98	68	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	97	0	0	0	0	0	0	0	0	71	0	0	0	0	93	0	0	0	81	0	0	0	0	0	0	0	0	0	91	0	0	83	0	0	96	0	0	0	99	0	0	0	0	0	52	0	0	0	85	0	0	92	95	0	0	0	0	0	89	94	0	0	0	49	0	0	0	0	0	98	0	0	0	0	0	0	0	0	87	0	0	0	87	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	96	85	75	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	93	84	0	0	0	0	0	0	0	0	88	68	0	77	0	0	0	0	0	0	0	0	0	0	97	0	0	0	99	0	0	0	0	0	96	0	0	0	0	0	66	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	94	0	94	0	0	95	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	69	0	0	0	43	98	82	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0
Clytia_hemisphaerica	0	95	89	0	0	0	41	0	0	0	0	0	60	97	58	0	67	0	73	98	83	0	96	0	86	0	75	0	69	0	60	94	89	97	0	0	86	78	72	98	75	60	64	90	89	0	0	0	96	0	63	97	96	87	96	82	75	85	43	96	0	64	94	83	91	0	0	43	0	75	54	0	0	64	55	93	92	0	0	72	0	95	84	0	0	77	96	98	0	84	0	0	0	82	0	77	55	94	0	50	65	0	86	90	0	96	91	17	97	0	56	38	0	0	86	72	97	88	0	98	96	0	0	0	53	0	88	0	46	79	92	93	93	75	96	71	0	52	87	0	82	48	0	72	33	88	0	95	40	84	79	92	0	0	74	91	71	92	100	0	95	84	74	63	96	94	89	0	52	97	95	0	86	76	0	0	0	100	0	98	48	0	0	0	0	0	0	0	64	0	0	0	50	89	0	88	0	95	88	48	0	66	84	93	0	0	93	0	0	86	0	0	0	87	82	0	0	0	53	93	96	0	96	82	0	0	88	38	55	0	43	0	38	0	58	0	37	95	80	0	0	74	84	0	0	78	40	66	92	0	83	0	28	92	0	88	0	97	87	0	100	87	97	54	76	0	93	67	76	91	93	89	80	83	95	50	48	0	0	79	0	94	0	0	88	86	67	91	85	0	0	86	0	95	96	0	96	67	94	93	91	0	92	0	0	0	0	84	48	98	98	93	36	76	92	95	99	0	24	0	79	86	0	0	0	0	100	0	86	0	90	92	0	0	64	0	0	48	73	0	47	58	0	0	61	0	0	0	93	68	95	98	0	94	0	74	0	57	0	0	0	0	0	84	97	0	0	83	99	0	78	76	68	0	93	0	0	0	38	16	10	91	0	72	85	86	0	91	40	0	0	61	74	73	0	94	87	88	88	94	78	0	92	0	0	0
Hydra_magnipapillata	100	95	95	89	85	0	88	0	100	100	88	95	64	0	96	100	91	76	93	98	69	0	0	89	89	96	55	99	53	82	85	94	91	99	0	98	71	98	95	98	97	90	97	90	89	0	97	96	96	90	93	97	96	81	96	69	83	84	58	96	95	93	94	87	49	0	94	97	96	29	93	87	83	92	93	93	71	93	98	96	76	95	0	96	99	76	99	98	98	85	97	86	92	96	99	93	93	95	0	51	98	92	89	90	87	36	96	64	0	95	96	92	0	93	76	45	0	64	0	0	96	96	93	30	89	84	88	50	96	89	36	83	93	85	93	95	0	99	87	83	91	0	96	91	90	88	99	99	0	61	40	92	88	94	69	58	85	92	100	0	95	95	94	97	96	51	89	95	92	97	95	91	86	84	57	95	88	98	43	98	84	97	80	93	44	91	85	92	96	0	96	94	98	81	96	0	96	95	88	26	93	83	67	65	87	100	93	100	94	92	99	90	0	48	66	98	97	55	50	93	96	74	92	90	91	97	91	97	90	96	97	83	75	100	91	80	77	95	74	97	99	0	97	89	86	89	0	98	96	93	85	96	98	93	95	94	91	95	87	89	40	47	98	99	71	86	90	49	86	92	93	60	96	97	84	89	81	97	87	79	92	45	90	96	94	0	98	92	86	87	0	83	93	50	96	57	94	84	94	93	72	90	0	99	91	92	93	95	97	98	99	0	94	91	99	0	93	98	90	100	95	85	69	89	95	0	100	95	86	99	90	93	0	80	98	100	56	98	71	0	95	95	67	75	85	99	71	92	23	71	33	98	94	62	0	97	95	97	0	0	97	57	87	96	75	83	95	83	99	0	81	58	95	80	93	85	93	92	88	0	69	80	74	84	96	87	97	91	74	0	97	36	94	95	97	94	79	89	72	94	0	0	92	0	66	95
Hydractinia_echinata	0	56	0	0	0	0	0	0	100	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	94	0	74	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	93	0	42	60	0	0	59	0	45	50	0	0	94	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	80	0	0	30	0	0	98	0	0	0	0	0	66	0	0	0	51	0	0	0	0	0	0	0	96	38	97	29	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	82	0	0	0	42	0	0	0	0	0	37	0	0	69	0	0	43	0	55	20	0	0	0	0	0	0	67	0	0	0	0	85	45	0	92	95	0	0	0	0	0	89	95	0	0	0	0	0	0	72	0	0	0	0	95	0	0	80	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	88	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	38	0	0	0	58	0	96	0	0	87	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	93	86	0	0	0	0	0	0	97	0	0	0	84	60	0	0	23	0	0	0	75	0	0	0	97	52	0	0	0	87	0	92	0	0	0	0	38	36	0	0	46	0	0	0	0	64	0	30	0	0	0	74	0	0	0	0	0	51	0	0	0	99	59	0	84	25	0	0	0	0	0	38	0	94	0	94	27	0	95	0	0	58	53	0	50	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	52	77	0	98	0	68	0	0	0	80	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	35	41	66	0	26	74	0	0	0	0	60	0	0	0
Podocoryna_carnea	0	0	0	0	0	0	0	85	100	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	57	0	0	0	0	0	0	0	53	43	24	0	0	0	0	0	0	90	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	73	0	0	0	0	72	0	0	0	0	0	0	81	89	0	98	88	0	0	84	0	0	0	0	98	97	0	0	0	0	0	99	0	47	0	0	0	0	0	0	0	0	0	96	0	97	0	0	0	0	76	0	0	83	0	0	0	0	96	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	88	99	0	0	73	0	0	0	0	0	0	0	80	0	0	75	0	0	0	0	0	89	92	0	84	0	0	86	0	0	0	0	98	0	0	0	0	80	0	0	0	84	0	0	0	78	0	0	0	0	0	0	68	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	60	0	90	0	0	87	0	0	0	0	0	67	0	72	0	0	0	0	0	69	0	0	0	0	0	68	86	0	0	0	43	92	84	96	0	0	0	0	90	95	0	89	0	0	67	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	74	0	96	0	0	0	0	0	88	0	0	0	0	67	0	68	0	0	0	0	0	0	0	0	0	0	0	0	98	99	0	0	0	0	0	0	43	55	0	0	74	51	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	66	0	0	42
Acropora_millepora	61	94	94	51	72	0	17	91	100	100	83	93	79	0	60	38	27	27	94	98	55	63	0	52	85	80	46	99	93	87	92	88	91	98	93	98	95	67	95	0	34	90	0	90	52	0	85	88	93	94	93	96	96	71	96	93	72	78	83	54	96	73	94	80	28	79	94	19	52	95	72	64	77	51	87	82	93	91	98	88	75	95	84	95	99	82	33	82	98	84	98	57	39	98	89	22	41	92	55	34	70	92	89	89	33	96	96	27	97	53	96	68	0	94	78	71	34	88	91	38	55	96	93	58	90	82	87	92	93	89	83	37	93	99	92	75	69	48	50	83	94	48	96	91	68	70	79	93	83	94	49	91	89	96	34	39	85	92	100	92	95	0	30	97	96	88	0	95	57	97	93	95	36	90	36	88	88	98	31	98	28	97	83	93	0	69	86	91	23	0	96	94	12	73	96	91	49	95	64	0	93	37	83	94	0	100	73	84	67	40	92	90	94	96	0	98	53	0	63	93	97	44	95	85	76	97	91	0	89	77	97	64	75	99	87	80	87	95	24	95	85	0	70	93	86	42	55	98	0	89	90	96	22	56	95	54	76	86	82	87	100	88	91	69	92	54	57	88	78	85	93	92	50	97	89	90	81	99	87	79	92	94	91	96	67	92	98	91	60	89	38	66	52	95	92	38	12	81	89	93	52	89	96	67	92	92	81	83	43	79	89	81	51	92	73	96	99	78	90	94	56	0	94	70	93	98	100	95	86	97	84	88	33	87	50	60	92	55	89	76	62	95	70	75	83	95	91	92	88	95	99	33	94	94	0	43	95	81	0	25	97	87	86	28	98	83	51	84	91	0	81	81	71	0	92	0	13	53	88	97	0	82	89	87	96	87	97	91	92	0	97	43	94	86	36	84	53	64	59	81	87	68	92	0	26	95
Acropora_palmata	89	88	81	0	42	0	0	56	100	100	88	32	79	0	49	0	45	0	19	98	0	55	0	0	74	96	81	92	52	80	0	95	0	98	84	98	28	0	0	0	0	0	0	90	0	0	97	0	96	82	93	61	92	80	0	79	49	89	0	56	96	0	94	0	80	81	0	0	88	56	86	54	45	0	0	93	92	0	85	0	0	0	84	95	93	0	0	98	98	0	98	0	0	0	99	55	40	93	63	0	58	0	0	0	0	0	96	0	0	39	58	0	0	68	0	0	0	88	91	0	79	96	0	64	25	82	88	0	0	61	0	78	54	0	92	0	91	0	87	83	0	0	96	59	0	0	98	0	54	83	31	82	89	96	0	0	0	82	100	92	95	51	62	71	95	88	0	95	28	0	0	80	0	47	0	0	74	0	0	98	0	97	83	0	0	60	88	71	53	0	0	44	14	66	57	0	96	95	0	0	0	0	55	0	87	100	93	61	62	0	99	90	94	81	0	0	0	24	0	0	96	0	96	85	91	97	36	0	78	96	47	78	0	100	39	0	64	95	0	0	99	0	0	0	86	83	0	41	0	90	90	96	0	0	38	72	91	94	78	87	100	88	62	55	92	53	86	0	0	82	93	22	0	97	95	81	0	99	87	72	85	74	90	96	0	0	0	92	0	89	0	41	62	0	89	19	0	81	92	51	0	0	0	81	0	0	0	0	0	98	99	92	36	0	25	48	0	59	82	100	73	53	94	0	95	0	100	95	44	0	0	49	53	87	57	100	88	0	30	0	0	38	0	16	0	53	0	79	0	61	0	0	20	85	0	0	74	0	0	65	97	25	53	0	98	83	93	0	83	0	81	63	0	0	74	0	88	0	88	48	74	52	62	0	0	65	94	91	0	0	72	0	0	62	97	94	0	87	0	91	0	84	88	0	69	39
Porites_astreoides	0	48	42	0	0	0	0	0	0	78	88	0	0	0	0	0	0	44	0	0	72	0	0	0	0	0	0	0	15	39	0	0	0	0	84	0	0	0	64	0	0	0	0	0	0	0	0	0	41	0	0	97	39	10	0	0	0	0	0	0	87	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	13	0	0	0	0	0	0	0	31	0	0	0	74	0	0	0	0	0	0	0	0	0	0	100	0	0	0	20	36	0	0	0	95	0	0	0	86	0	69	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	69	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	96	0	0	0	0	0	73	0	0	0	0	0	62	0	0	0	30	29	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	70	0	0	0	0	0	0	70	0	0	0	0	0	0	70	75	0	0	75	0	95	0	0	0	0	0	0	94	0	0	0	0	44	0	0	89	0	0	56	0	0	0	0	0	0	0	24	74	0	0	18	0	0	0	0	0	0	0	0	0	23	0	0	64	77	0	0	0	89	44	0	0	0	0	0	0	0	14	0	0	0	0	0	0	32	0	31	0	0	0	0	0	91	76	0	0	29	0	0	0	0	40	0	53	0	0	0	0	0	0	0	0	93	0	0	66	57	0	0	0	0	80	0	0	0	0	0	22	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	76	92	0	0	0
Montastraea_faveolata	0	46	83	89	0	100	0	0	60	90	67	0	0	97	0	0	0	45	0	0	0	23	0	0	0	0	0	99	0	87	93	0	0	94	92	98	62	0	93	0	71	63	34	90	0	87	0	0	0	89	0	73	62	0	74	80	0	80	0	0	0	72	94	87	86	82	0	48	0	0	0	0	0	51	57	70	90	75	0	88	39	0	84	96	99	77	0	0	0	0	98	86	0	0	99	0	93	0	0	0	0	0	73	42	69	0	96	0	0	0	0	0	0	0	0	0	97	88	0	0	79	80	93	27	41	82	24	55	0	0	34	0	0	20	58	0	91	14	0	85	0	15	96	0	41	66	99	81	73	94	0	0	0	96	0	93	85	30	86	92	95	0	0	37	96	83	0	95	0	96	0	73	0	0	68	90	0	98	86	98	0	0	83	93	0	0	91	71	0	18	91	0	0	15	0	0	96	94	88	0	0	0	50	0	46	100	92	23	0	58	99	0	94	67	0	0	87	0	33	0	96	0	96	86	0	97	56	0	80	0	0	83	0	100	0	0	67	95	33	95	99	91	0	93	86	0	59	53	0	93	89	96	15	0	88	0	91	73	0	89	100	0	50	86	0	0	0	53	0	71	0	0	75	97	95	35	0	99	87	72	0	94	45	96	0	41	33	92	79	89	0	0	0	31	76	13	28	81	80	90	30	87	96	0	0	23	0	74	0	98	99	0	31	0	0	0	87	82	74	77	56	0	94	75	93	95	0	95	0	97	0	0	0	50	54	100	0	0	0	88	0	29	77	52	0	45	92	40	0	0	89	95	52	40	97	0	0	0	0	0	59	0	0	0	98	83	93	85	74	78	81	0	0	45	93	40	0	0	57	0	0	55	67	45	19	35	0	91	0	0	0	0	0	0	97	0	0	0	0	0	0	37	88	0	0	0
Nematostella_vectensis	100	85	93	89	85	0	92	91	100	100	88	95	28	0	96	100	81	62	94	98	86	93	0	98	86	96	95	99	33	73	93	95	89	97	93	98	95	98	96	99	96	20	0	85	89	0	97	96	62	94	92	97	21	96	96	91	83	29	83	96	96	93	94	87	90	66	94	95	100	96	93	88	83	83	87	93	91	92	98	59	93	90	83	96	99	82	99	98	98	85	37	85	92	88	99	94	93	94	96	99	98	92	87	89	86	96	96	89	91	77	42	95	0	93	81	90	92	88	76	98	96	96	93	95	88	84	88	93	96	88	97	94	93	93	70	95	91	99	87	83	94	91	40	93	91	88	99	99	93	94	96	92	89	96	92	94	85	92	100	92	95	96	95	97	96	96	0	95	92	97	0	95	40	95	40	88	88	98	86	98	85	98	83	62	97	92	84	91	96	97	96	94	98	97	14	91	96	95	88	86	93	89	89	92	87	100	93	100	94	95	99	60	87	96	89	98	97	96	69	93	96	16	96	86	89	97	91	83	88	96	97	83	97	100	91	88	93	95	70	96	99	0	98	92	86	90	90	88	0	93	85	94	39	93	26	93	91	95	87	85	48	80	98	99	19	76	83	75	95	85	93	63	95	97	95	90	95	99	87	79	92	84	90	73	91	92	98	92	95	89	0	86	93	94	95	89	96	0	95	92	91	90	98	99	41	92	93	95	97	98	99	92	94	79	99	96	99	98	90	68	22	65	94	24	93	81	100	94	86	97	90	93	97	87	0	100	94	98	99	87	95	95	86	87	95	95	92	92	93	95	97	98	94	95	0	97	95	97	0	0	97	87	55	96	98	83	93	0	99	0	81	93	95	84	94	93	93	50	38	97	95	91	89	87	37	84	97	44	92	0	28	91	94	94	97	94	87	89	86	94	45	89	92	0	94	94
Anemonia_viridis	100	86	23	89	0	0	0	0	100	0	0	0	0	0	0	43	0	29	0	0	23	0	0	0	0	0	0	99	0	87	41	53	0	0	73	0	0	0	53	0	29	71	0	90	90	0	0	0	28	0	0	0	90	0	30	43	0	41	58	0	96	52	94	72	81	0	0	58	0	0	28	0	45	0	0	88	92	27	98	88	0	0	56	0	99	81	92	67	98	45	0	79	0	85	85	0	45	0	38	22	50	69	0	31	0	85	96	0	97	0	0	0	0	0	0	88	0	88	0	57	43	0	93	0	0	82	0	42	0	79	82	0	0	60	92	0	91	0	0	83	0	0	0	63	0	88	99	64	0	90	78	0	64	0	0	94	0	92	100	92	95	0	0	0	96	0	0	95	25	97	93	78	86	43	0	97	0	98	85	65	0	0	76	0	0	0	82	0	0	35	96	0	0	0	0	0	86	95	0	76	0	41	0	46	87	0	81	0	0	90	99	90	94	54	35	59	82	28	63	0	96	33	96	86	0	97	47	30	60	0	0	83	50	0	0	0	0	48	0	0	99	0	77	0	0	83	0	40	0	93	86	0	0	0	0	0	91	95	0	86	90	88	90	86	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	89	0	0	0	51	82	24	78	81	0	78	0	73	96	86	0	0	51	0	0	0	99	0	26	0	0	94	0	0	79	0	0	0	94	0	93	0	100	95	0	0	0	76	0	0	45	0	71	87	0	0	0	70	81	0	0	0	0	0	0	0	67	0	52	0	94	0	0	0	0	0	0	0	0	0	98	83	93	0	78	0	81	53	67	0	0	82	0	27	88	20	0	0	75	61	0	72	0	91	0	0	84	0	0	0	80	0	0	89	40	0	0	89	83	0	0	35
Aiptasia_pallida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	97	83	0	0	0	0	0	0	85	0	0	76	0	0	0	0	0	0	30	55	77	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	86	0	48	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	65	54	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	60	0	52	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
