Species	1-182	183-336	337-557	558-984	985-1466	1467-1714	1715-2226	2227-2718	2719-3208	3209-3734	3735-4237	4238-4749	4750-5223	5224-5705	5706-6173	6174-6572	6573-7308	7309-7406	7407-7614	7615-8197	8198-8779	8780-9398	9399-9988	9989-10100	10101-10544	10545-10928	10929-11282	11283-11506	11507-11611	11612-11735	11736-11959	11960-12258	12259-12639	12640-13025	13026-13405	13406-13808	13809-14547	14548-14720	14721-14863	14864-15068	15069-15292	15293-15508	15509-15732	15733-15958	15959-16180	16181-16357	16358-16541	16542-16732	16733-16953	16954-17148	17149-17344	17345-17508	17509-17698	17699-18101	18102-18268	18269-18429	18430-18597	18598-18690	18691-18894	18895-19063	19064-19222	19223-19397	19398-19580	19581-19791	19792-19943	19944-20090	20091-20171	20172-20309	20310-20419	20420-20556	20557-20679	20680-20802	20803-20930	20931-21177	21178-21282	21283-21376	21377-21491	21492-21580	21581-21680	21681-21794	21795-21860	21861-21934	21935-21985	21986-22034	22035-22419	22420-22518	22519-22587	22588-22886	22887-23155	23156-23260	23261-23460	23461-23631	23632-23901	23902-23984	23985-24118	24119-24269	24270-24403	24404-24541	24542-24653	24654-24753	24754-24903	24904-25030	25031-25264	25265-25366	25367-25496	25497-25639	25640-25753	25754-25839	25840-25937	25938-25994	25995-26069	26070-26121	26122-26163	26164-26373	26374-26572	26573-26825	26826-27000	27001-27210	27211-27368	27369-27536	27537-27705	27706-28108	28109-28311	28312-28711	28712-29010	29011-29297	29298-29359	29360-29581	29582-29801	29802-29905	29906-30038	30039-30196	30197-30266	30267-30406	30407-30453	30454-30565	30566-30777	30778-30848	30849-30936	30937-31019	31020-31127	31128-31229	31230-31418	31419-31492	31493-31562	31563-31754	31755-31851	31852-31921	31922-31999	32000-32179	32180-32261	32262-32404	32405-32523	32524-32659	32660-32694	32695-32902	32903-32965	32966-33176	33177-33312	33313-33395	33396-33447	33448-33565	33566-33747	33748-33885	33886-34008	34009-34072	34073-34101	34102-34356	34357-34439	34440-34591	34592-34653	34654-34743	34744-34786	34787-34906	34907-34973	34974-35053	35054-35100	35101-35157	35158-35263	35264-35369	35370-35602	35603-35663	35664-35742	35743-35864	35865-35925	35926-36065	36066-36176	36177-36421	36422-36603	36604-36699	36700-36764	36765-36873	36874-37015	37016-37204	37205-37247	37248-37326	37327-37430	37431-37631	37632-37794	37795-37931	37932-38119	38120-38329	38330-38577
Xenoturbella_bocki	0	100	46	0	63	0	0	93	26	0	55	0	100	59	76	0	100	0	100	93	48	100	18	100	64	0	59	42	100	0	100	0	0	0	71	12	0	100	0	0	100	0	81	0	96	0	0	100	0	0	76	0	0	0	100	100	100	100	100	100	100	100	23	100	100	98	0	98	100	100	100	100	100	100	100	100	100	100	0	100	76	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	98	100	100	97	100	100	100	0	100	99	100	100	100	100	100	100	100	56	36	0	99	0	0	98	0	68	0	0	100	96	82	92	0	100	100	100	0	100	0	100	100	0	100	100	100	100	100	100	100	100	100	0	0	24	0	100	100	0	100	100	0	0	0	0	48	0	0	0	0	0	0	0	100	0	0	99	0	0	0	0	100	0	100	0	0	100	0	0	100	100	100	0	70	0	100	0	100	0
Ptychodera	100	0	46	100	49	100	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	0	0	0	0	0	0	0	100	100	100	100	0	0	0	0	0	100	100	0	0	100	0	0	0	100	100	100	100	100	0	0	0	0	100	100	100	100	100	100	100	100	100	100	100	99	100	100	100	0	100	100	100	100	100	100	100	0	100	100	100	99	100	100	95	100	100	95	100	100	100	100	100	99	100	100	100	100	100	100	100	100	100	100	98	100	100	98	100	100	100	100	100	100	100	100	100	100	100	100	100	75	100	0	0	0	0	0	0	0	0	0	98	0	100	0	0	0	100	0	0	92	0	100	100	82	100	100	100	3	0	0	100	100	100	0	100	85	100	100	100	0	0	100	100	0	100	95	0	0	100	0	100	100	0	100	100	100	100	100	0	99	0	0	100	0	100	91	99	0	100	0	0	0	100	0	0	95	0	0	0	0	100
Saccoglossus_kowalevskii	100	84	79	100	100	100	100	95	100	100	100	100	95	41	100	100	100	100	100	98	100	100	92	75	100	100	100	100	100	100	100	100	91	100	99	57	100	100	68	100	100	100	100	100	100	100	100	73	100	100	100	76	100	100	100	100	100	100	100	100	100	100	100	100	100	100	72	100	100	100	100	100	100	100	100	100	100	100	100	100	97	99	100	100	100	100	100	100	100	100	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	98	100	100	100	100	100	100	75	100	100	100	100	100	100	100	100	100	90	64	100	100	100	100	100	100	96	100	100	100	100	100	100	100	100	80	100	100	100	100	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	70	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	87	100	100	100	100	86
Holothuria_OTU	0	0	17	0	79	0	42	0	0	0	0	0	0	16	0	0	66	100	100	56	13	34	33	39	0	0	0	0	100	40	100	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	99	0	0	0	0	0	0	0	100	100	100	98	100	100	100	100	100	100	98	98	100	100	96	0	100	100	100	100	100	100	100	99	100	100	100	98	100	100	100	100	100	100	100	100	100	100	100	90	100	100	100	100	100	92	100	100	100	100	95	100	100	100	100	100	99	100	93	100	95	100	100	100	100	100	100	45	100	0	0	0	100	0	0	0	0	100	100	55	92	0	0	100	100	100	100	0	100	100	99	100	100	100	100	100	100	100	100	100	100	66	100	73	100	0	100	0	31	100	100	0	87	30	79	0	100	0	100	0	0	0	100	100	0	0	0	100	82	100	100	100	0	45	71	47	100	37	0	0	91	0	0	0	0	0	0	28	15
Patiria_peOTU	0	0	86	0	99	0	45	51	58	63	0	25	36	0	0	0	63	76	100	20	0	74	0	100	0	52	100	81	100	100	100	0	96	96	100	75	23	100	0	100	100	100	62	0	77	99	100	82	100	100	80	100	40	65	100	100	100	98	100	100	100	54	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	100	100	97	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	98	100	100	100	100	100	100	100	100	75	100	0	100	0	0	76	0	99	48	0	100	100	100	0	92	100	99	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	64	100	100	100	0	100	33	79	100	100	100	100	93	100	100	100	99	100	91	69	100	100	100	100	100	97	0	100	100	100	98	100	60	86	100	100	100	100	80	100	100	100	76	100	100	100	100	0
Strongylocentrotus_purpuratus	100	100	100	100	100	100	100	80	100	100	100	100	100	100	100	100	100	100	100	100	100	63	99	59	97	93	100	100	100	100	100	0	100	79	100	100	100	100	100	100	100	64	81	100	100	100	99	63	100	98	84	100	99	97	100	41	78	100	100	100	100	80	100	73	100	100	100	77	71	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	29	100	42	100	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	45	100	90	100	100	100	100	100	100	72	100	100	100	100	100	100	100	100	100	100	100	100	100	100	88	100	100	100	100	100	100	100	100	86	100	100	100	100	100	100	81	75	100	100	100	100	55	100	100	100	100	100	100	100	100	84	87	100	76	93	100	99	100	100	100	100	78	100	100	91	100	83	100	100
Brachionus	99	99	97	100	100	97	100	41	19	93	100	74	100	24	81	100	80	100	100	100	100	31	36	100	77	0	100	100	100	100	100	100	100	88	100	100	63	79	100	100	100	100	100	100	100	99	100	100	100	100	100	100	100	44	44	100	100	100	95	39	100	99	99	97	100	100	100	43	100	100	31	100	100	100	100	100	100	100	100	100	100	99	100	100	32	100	100	100	100	100	100	100	100	98	100	100	100	100	100	100	99	100	100	100	100	100	97	100	100	100	100	100	100	100	90	99	100	100	31	95	100	53	100	100	50	100	100	100	0	99	0	0	98	0	0	0	0	0	0	0	100	100	100	100	100	100	97	0	100	100	100	100	100	98	100	99	0	0	100	100	100	100	100	0	100	0	100	0	100	97	0	26	100	0	20	100	0	100	100	100	12	100	100	100	0	0	0	0	100	100	100	99	0	99	98	85	100	0	100	100	99	96	94
Philodina	100	0	0	100	0	96	0	67	0	0	0	0	0	59	10	44	41	100	100	0	0	100	33	100	0	0	0	100	100	99	100	70	0	0	0	0	0	100	100	100	0	100	0	0	0	97	0	0	0	0	0	0	0	0	100	100	0	100	100	100	100	99	0	100	100	100	99	100	100	100	100	100	100	100	98	100	100	100	100	100	100	100	99	100	76	100	85	77	100	100	100	100	97	98	95	100	100	100	100	100	100	100	100	100	100	100	100	100	98	100	100	100	100	100	100	100	100	100	100	100	100	0	100	61	0	0	100	0	0	64	91	0	99	0	0	0	99	0	0	91	98	92	0	100	100	0	100	96	100	0	0	0	100	0	100	0	100	76	0	100	100	100	100	81	100	100	0	0	0	0	99	100	0	100	0	100	98	0	100	100	100	99	100	100	100	100	100	0	0	100	100	99	96	0	0	100	0	0	0	0	42	100	88
Caenorhabditis_elegans	100	100	98	100	100	100	100	100	100	100	100	100	100	100	97	100	100	100	100	100	100	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99	0	0	0	0	0	0	0	0	0	0	99	100	100	100	100	0	100	0	100	100	100	100	0	100	99	100	0	0	100	100	100	100	100	100	100	100	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	98	100	100	100	100	100	100	100	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	100	100	0	0	0	100	100	0	100	100	71	0	0	0	100	0	100	100	0	99	98	0	100	0	98	100	0	0	100	100	100	0	100	100	100	0	0	0	0	100	100	100	100	100	0	0	0	0	100	0	99	0	0	100	0	100	100	100	100	0	0	100	100	0	100	0	100	0	0	100	100	100	100	100	0	100
Symsagittifera_roscoffensis	0	0	100	0	100	0	94	100	88	94	90	85	39	0	80	0	100	0	96	69	44	67	0	0	0	0	84	100	100	0	95	0	0	0	0	100	95	100	0	100	0	100	100	0	100	0	0	0	0	0	83	100	0	0	0	100	97	98	100	100	95	99	100	100	99	100	97	100	0	99	100	100	100	100	100	95	91	100	0	0	99	100	100	100	31	100	100	55	92	100	100	100	98	97	100	100	100	100	95	100	100	99	100	99	90	100	88	100	100	90	98	100	93	100	100	100	100	100	94	99	100	99	100	0	0	100	100	0	100	0	0	100	95	0	0	100	0	100	0	100	0	100	99	100	92	99	0	98	0	100	0	98	94	72	100	100	100	72	0	0	0	100	0	0	0	94	0	100	0	0	0	0	0	0	80	0	100	0	0	100	0	100	0	100	0	100	0	0	42	100	0	0	100	100	0	0	0	0	100	0	0	99	0
Priapulus	100	100	0	100	0	100	40	52	0	0	34	0	0	0	0	100	32	100	67	0	42	84	0	42	28	55	0	0	100	0	92	100	80	40	0	0	0	57	96	92	100	0	100	53	0	0	92	0	100	0	84	79	0	0	100	100	100	100	95	100	91	99	100	100	100	0	99	96	99	100	100	100	100	81	100	0	100	100	0	64	100	100	0	100	81	97	100	45	42	100	100	100	42	98	100	97	100	100	0	96	98	100	89	100	100	100	100	100	100	100	100	100	98	56	87	82	100	100	0	68	95	0	0	0	0	0	99	0	0	0	100	0	100	0	96	100	26	0	0	100	0	0	100	100	100	100	100	0	100	100	100	100	100	100	100	88	0	85	0	0	100	0	20	0	0	100	0	0	0	0	100	0	100	0	80	99	100	95	100	0	0	100	74	100	99	78	0	0	0	0	100	0	100	60	100	0	0	84	0	45	28	0	62
Euprymna_OTU	0	85	100	100	20	100	92	73	38	27	37	56	67	34	94	100	91	100	100	33	92	95	18	100	39	35	87	84	100	0	100	100	54	55	0	56	55	0	100	96	98	79	93	100	100	0	100	77	100	100	100	90	45	61	30	79	100	0	100	100	100	35	99	28	100	100	93	98	100	100	81	100	100	100	43	100	100	100	92	100	100	56	0	0	100	0	0	92	41	99	100	100	93	94	100	100	100	100	100	90	100	100	100	100	88	99	100	99	100	100	100	100	0	100	100	97	100	49	0	100	100	37	90	47	100	64	100	67	95	99	89	0	99	100	100	86	100	0	100	0	100	100	95	99	100	99	100	0	100	100	100	100	100	0	100	100	100	100	100	100	100	100	100	100	100	100	100	45	0	100	99	100	100	100	100	0	0	100	81	100	100	100	0	100	0	99	100	44	99	0	0	0	100	98	100	0	100	91	99	100	100	100	100
Lottia_OTU	0	100	100	86	100	100	100	100	100	100	100	100	100	100	99	93	100	100	100	98	100	100	100	100	100	99	100	100	100	100	100	70	100	100	100	100	100	100	69	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	100	100	100	100	100	100	96	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	57	100	100	100	99	100	100	100	100	100	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	100	100	100	100	100	100	100	99	100	100	99	100	96	100	100	100	100	100	100	100	100	100	95	100	100	100	100	99	98	100	99	100	100	100	100	100	100	100	0	100	100	100	100	100	100	100	100	100	99	100	0	100	100	99	100	0	100	100	100	100	100	100	100	100	100	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100
Aplysia_californica	100	100	100	86	100	100	94	100	100	100	94	100	100	95	99	93	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	70	98	100	100	100	94	100	69	87	95	100	100	100	100	100	100	100	100	100	100	100	100	81	100	100	100	100	100	100	100	62	100	100	100	100	100	100	100	100	100	100	100	29	100	69	100	100	100	97	52	100	65	100	100	100	99	100	100	100	100	100	100	99	100	100	100	58	68	99	100	49	0	100	100	100	100	100	99	100	100	100	100	100	99	100	100	100	100	100	100	100	100	100	82	100	100	100	100	99	100	100	99	46	96	100	88	100	100	100	100	100	98	100	100	100	100	100	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	100	99	99	100	100	100	100	100	100	100	100	100	100	100	100	77	100	100	100	100	100	98	100	100	100	91	76	94	100	100
Crassostrea	0	100	100	100	100	100	77	100	32	100	100	95	94	82	75	100	100	100	100	100	86	100	100	100	62	58	100	100	100	100	15	100	100	45	100	99	92	100	100	100	100	86	100	79	100	100	95	100	100	97	20	100	73	37	100	100	100	100	100	56	100	99	100	100	100	100	100	83	100	100	100	100	100	37	100	100	92	100	100	85	100	100	0	96	100	100	25	100	97	100	100	100	100	100	97	100	100	24	100	85	100	100	100	100	15	100	100	100	88	100	100	100	100	100	86	100	100	100	100	100	100	100	100	100	49	100	100	100	100	25	98	0	80	99	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	100	100	100	100	100	100	96	100	100	100	100	100	100	100	100	100	64	100	100	99	100	98	100	99	100	100	99	100	100	100	100	100	100	100	100	100	93	98	100	100	100	0	100	0	100	100	100	100	84	99	100	100
Mytilus_OTU	81	99	100	100	92	59	51	90	51	91	99	32	100	91	65	100	100	100	100	94	20	100	59	0	44	100	81	100	100	100	100	100	100	100	100	100	49	0	100	100	99	96	100	100	91	100	100	100	86	97	100	100	100	88	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	98	100	100	100	100	100	100	46	100	100	100	100	100	100	100	100	100	100	100	99	100	100	100	100	100	100	95	100	99	100	100	100	100	100	100	100	100	100	96	100	100	100	100	100	100	100	100	75	96	48	71	100	100	21	100	99	100	100	98	0	96	100	100	100	100	100	0	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	56	100	100	66	100	100	100	97	100	100	53	100	100	75	100	100	100	100	99	0	100	100	100	27	100	100	100	100	100	34	100	98	100	100	100	100	100	98	100	100	100	100	100	100	93	93
Pomatoceros	0	0	75	0	100	0	50	0	0	49	28	0	0	0	48	0	92	100	100	0	32	100	44	100	0	0	100	0	100	0	100	0	0	0	9	0	63	0	0	100	0	0	0	0	0	0	88	0	0	0	79	0	20	40	100	100	100	100	100	100	100	100	100	100	100	100	97	97	99	100	100	100	100	100	100	100	100	100	0	100	100	0	100	96	100	100	100	100	99	100	100	100	100	99	100	100	100	100	100	100	100	100	92	100	100	100	100	100	98	100	100	0	100	100	100	100	100	100	100	100	100	100	100	44	66	96	0	0	30	0	0	88	0	0	0	0	0	0	0	0	100	0	0	0	100	0	99	100	100	0	0	0	0	0	100	0	100	0	77	100	0	100	0	0	0	0	0	0	100	100	0	100	0	100	59	0	0	100	100	100	0	0	100	100	0	100	0	0	0	0	0	100	0	0	96	99	0	0	0	0	0	84	88
Helobdella_OTU	64	86	96	91	100	74	100	93	100	100	92	100	100	100	100	98	100	100	100	100	100	100	92	68	50	100	100	72	100	100	76	80	100	100	100	100	100	99	70	100	94	98	80	34	100	63	100	77	100	88	100	68	100	88	100	97	100	71	100	100	88	100	100	100	100	100	66	100	100	49	98	100	100	100	100	100	100	100	0	100	82	100	100	100	100	100	98	100	100	67	94	92	98	100	78	100	100	100	100	100	85	88	100	100	100	100	78	100	100	100	100	100	89	100	99	100	100	100	100	100	98	100	100	100	100	100	100	82	100	99	100	100	99	100	0	0	100	100	94	0	100	100	100	100	100	100	100	100	31	100	100	100	100	64	100	100	0	98	100	99	100	100	100	100	100	100	100	100	0	81	0	100	98	100	0	99	100	100	100	87	100	100	0	100	69	100	100	100	61	55	100	100	0	100	100	0	85	100	100	100	100	100	100
Tubifex_tubifex	99	45	100	81	100	74	100	97	100	96	0	64	92	13	85	100	73	100	100	79	78	100	65	100	60	82	100	0	100	100	100	87	0	94	60	83	52	73	30	94	100	100	100	100	100	86	0	100	100	0	100	100	65	0	100	100	100	100	100	100	100	100	100	100	100	100	97	100	100	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	98	100	100	100	99	100	100	100	100	100	100	100	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	98	100	11	100	50	100	0	0	99	100	100	99	100	96	100	100	98	100	100	0	63	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	100	100	100	100	0	39	100	100	100	99	100	100	99	100	100	0	100	0	100	100	100	0	16	100	100	0	100	0	67	100	0	100	100	100	100	100	100	0	100	100	100	100	100	100	100
Alvinella_pompeii	100	100	97	100	100	100	45	50	100	85	87	70	73	90	100	100	100	100	99	82	0	100	100	100	100	100	97	100	100	100	100	100	100	20	100	88	56	100	69	100	100	100	100	70	100	99	100	100	100	100	100	100	65	0	100	100	100	100	100	96	100	97	100	100	100	82	100	100	100	100	100	98	88	100	100	80	100	100	100	62	0	44	0	0	100	0	0	100	100	98	99	100	100	100	99	98	100	100	0	100	96	100	97	0	89	0	100	98	100	100	100	100	55	100	100	100	100	100	100	100	100	11	35	33	100	100	100	100	100	99	100	100	99	100	100	100	100	100	100	100	0	0	0	100	100	0	100	100	100	0	0	0	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	95	100	100	99	0	100	100	100	99	100	100	100	100	61	100	0	100	0	100	100	100	98	100	0	100	100	100	0	0	0	100	100	100	78	84	100
Capitella_sp	74	100	100	99	100	100	100	100	100	100	96	100	100	100	100	100	100	100	100	100	100	100	100	100	98	100	100	100	100	100	100	87	100	100	99	100	100	100	98	100	100	98	100	96	100	100	100	100	97	99	100	99	100	95	100	100	100	100	100	100	100	100	100	100	97	100	100	100	100	100	100	100	100	100	98	100	100	95	100	100	100	100	91	100	100	100	99	100	100	100	100	100	100	99	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	95	100	96	100	100	100	100	96	100	100	100	100	68	100	100	100	100	100	100	99	100	100	0	88	100	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	99	100	100	100	100	99	100	100	100	100	100	100	100	100	100	100	67	100	99	100	100	100	100	100	100	100	100	100	91	100	95	100	100
Flaccisagitta	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	100	100	71	0	0	0	29	0	0	0	0	0	0	0	88	50	82	100	0	95	0	0	0	46	0	0	100	100	65	99	100	98	100	100	100	92	99	100	99	96	100	0	42	100	100	85	100	100	100	100	100	100	0	100	100	90	51	100	100	0	66	85	76	100	57	100	100	100	100	100	100	100	0	100	75	100	100	100	0	100	0	100	100	100	100	60	98	78	0	83	0	0	0	0	100	0	0	0	68	0	0	0	0	0	0	0	0	0	70	100	0	0	0	0	35	64	100	0	72	100	98	0	0	0	74	48	72	0	0	0	0	0	0	23	0	0	99	0	100	0	52	0	89	0	0	0	0	0	100	97	63	100	0	0	100	0	0	0	0	0	0	0	74	100	0	18	0	94	0	0	0	0	0	0	0
Spadella_cephaloptera	0	98	0	0	0	0	0	0	0	0	18	0	0	0	0	0	7	0	100	18	0	0	0	0	0	0	73	0	100	100	0	0	0	52	0	0	0	88	0	0	99	0	100	0	82	100	100	100	0	100	0	0	0	61	100	0	100	100	100	100	100	100	0	100	100	100	100	100	100	0	0	100	100	0	100	100	100	100	100	100	100	100	100	100	94	100	100	0	79	100	100	100	86	0	100	100	100	100	100	100	100	100	86	100	100	100	100	100	100	100	100	100	100	38	100	100	0	100	100	100	100	0	68	0	0	0	68	75	0	0	0	0	0	0	96	100	0	0	100	87	49	0	99	100	0	100	100	100	97	100	0	100	94	0	100	67	100	0	0	100	0	0	85	0	99	0	0	0	0	100	0	0	98	0	0	0	100	97	100	0	0	100	100	0	100	0	0	100	0	0	100	100	0	0	100	0	100	0	93	0	67	100	0
Euperipatoides_OTU	0	0	86	0	52	0	0	0	0	0	0	0	61	0	0	0	31	100	100	30	0	34	0	0	0	0	0	0	100	0	0	0	75	42	0	0	0	98	0	0	0	100	0	0	0	0	0	0	0	0	0	99	22	0	76	100	100	0	100	100	100	100	100	100	100	78	99	0	100	0	0	100	100	36	100	100	100	100	100	100	100	100	100	94	57	100	0	71	100	98	81	99	100	100	100	100	100	100	100	98	100	100	100	84	100	100	98	100	99	100	100	100	100	100	98	100	100	0	100	100	80	0	100	0	0	60	0	0	51	0	0	100	0	0	100	0	0	100	0	100	100	100	100	0	100	100	100	0	100	100	100	98	100	100	100	68	100	0	100	100	100	100	0	100	100	100	100	0	100	0	100	100	100	0	0	99	100	97	100	0	0	100	0	100	100	0	0	0	25	100	0	100	0	100	100	0	100	0	0	0	99	93	0
Scutigera_coleoprata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	100	42	0	0	0	100	0	75	0	0	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	47	0	0	0	0	0	0	100	100	100	100	100	100	100	98	0	18	100	100	99	100	100	0	100	100	100	100	100	100	100	100	100	63	100	100	100	100	0	100	100	86	100	100	100	99	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	99	100	62	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	100	0	0	0	0	99	100	100	100	0	100	100	100	100	100	100	100	100	0	100	0	0	100	99	0	0	100	100	0	100	0	0	100	99	0	0	0	0	100	100	100	100	0	0	100	0	0	100	0	100	0	0	0	100	0	0	0	100	0	0	0	0	0	0	0	0
Anoplodactylus	0	0	0	100	58	100	65	0	0	0	0	0	0	0	0	100	0	100	100	0	0	26	0	100	0	76	55	0	100	100	100	99	0	9	82	0	0	100	0	0	0	100	100	0	100	100	0	98	0	0	0	0	0	64	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	82	100	100	100	100	100	100	99	100	98	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	98	100	100	100	100	100	100	99	100	0	100	50	0	0	94	100	0	0	0	0	0	0	96	0	97	100	0	0	100	0	68	0	100	0	100	100	94	0	100	0	100	100	100	100	100	0	0	100	100	0	0	100	99	0	100	0	100	0	0	0	100	100	0	100	0	100	100	100	0	100	100	0	100	0	100	96	99	0	0	97	100	100	0	0	100	0	0	0	0	95	0
Acanthoscurria_OTU	0	100	86	100	73	100	86	22	67	10	0	93	84	0	64	100	100	100	100	58	16	81	38	92	89	36	82	100	100	0	92	99	0	71	49	29	62	99	0	100	100	100	99	90	81	0	100	0	97	0	0	87	93	84	100	100	100	100	0	100	100	98	100	98	100	90	0	100	100	100	100	100	100	100	99	0	78	100	0	100	100	100	0	100	64	0	100	60	82	98	92	99	93	100	100	0	96	100	100	100	100	100	100	100	100	100	92	100	0	97	100	0	0	93	100	100	100	94	100	96	100	0	100	0	49	100	100	35	42	99	41	100	100	100	100	0	96	0	100	98	0	100	96	100	92	100	100	100	100	93	100	100	92	100	100	93	100	100	100	100	100	56	90	100	100	100	100	55	100	100	100	100	100	100	100	0	0	100	95	0	0	100	100	100	0	100	100	100	26	100	100	0	88	100	0	0	0	0	14	100	0	65	79
Ixodes_scapularis	100	100	96	100	100	100	73	89	96	100	93	100	75	100	99	100	89	100	100	100	100	100	100	100	21	100	100	73	100	100	53	86	100	98	100	59	90	99	0	23	80	98	60	100	100	100	71	100	100	100	100	72	100	100	100	100	80	100	100	100	100	100	100	100	100	100	100	100	100	21	100	70	100	100	100	100	88	100	82	100	79	100	100	100	97	100	100	100	100	100	100	100	100	100	39	100	100	100	36	100	100	100	99	100	100	100	94	100	100	100	100	100	100	91	100	64	100	84	99	100	100	98	100	86	100	71	100	97	30	100	100	100	100	83	100	99	100	100	100	97	81	100	93	100	100	99	100	100	100	100	100	100	100	100	100	100	100	100	84	100	100	75	100	100	100	100	100	100	100	64	100	100	100	100	100	100	100	100	100	97	100	100	100	100	87	90	100	100	100	100	100	100	90	100	100	94	100	100	100	100	100	100	100
Daphnia_pulex	100	100	91	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	70	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	100	55	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	96	100	100	100	100	98	100	100	100	68	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
Litopenaeu	0	99	92	0	100	0	100	100	100	100	100	100	79	100	97	0	100	100	100	100	72	100	100	100	100	100	100	100	100	100	99	0	100	92	100	100	72	99	0	100	98	100	99	99	100	100	100	100	99	100	100	97	100	49	100	100	100	100	100	100	100	100	100	100	98	100	99	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	99	100	100	100	100	100	100	100	100	100	100	99	100	100	100	91	100	100	100	37	99	0	100	80	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	93	100	72	100	100	100	100	100	100	53	100	100	100	100	100	100	100	100	100	100	100	100	100	99	100	100	100	73	100	100	100	100	100	98	100	94	100	100
